date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:37	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:21:37%20GMT	http://www.dispertapa-kotabandung.com/robots.txt		(from )
14:21:38	51692/51692	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:21:37%20GMT	http://www.dispertapa-kotabandung.com/	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index.html	(from )
14:21:38	3946/3946	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202015%2015:29:43%20GMT	http://www.dispertapa-kotabandung.com/css/images/favicon.png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/css/images/favicon.png	(from http://www.dispertapa-kotabandung.com/)
14:21:39	43927/43927	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Nov%202016%2016:49:50%20GMT	http://www.dispertapa-kotabandung.com/css/style.css	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/css/style.css	(from http://www.dispertapa-kotabandung.com/)
14:21:40	8902/8902	---M--	200	added ('OK')	text/css	date:Sun,%2012%20Jul%202015%2015:33:01%20GMT	http://www.dispertapa-kotabandung.com/js/fancybox/jquery.fancybox-1.3.2.css	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/fancybox/jquery.fancybox-1.3.2.css	(from http://www.dispertapa-kotabandung.com/)
14:21:42	8511/8511	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:32:51%20GMT	http://www.dispertapa-kotabandung.com/js/jquery.tweet.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/jquery.tweet.js	(from http://www.dispertapa-kotabandung.com/)
14:21:42	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:21:42%20GMT	http://www.dispertapa-kotabandung.com/js/jquery.easing.1.3.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/jquery.easing.1.3.js	(from http://www.dispertapa-kotabandung.com/)
14:21:47	28743/28743	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:33:02%20GMT	http://www.dispertapa-kotabandung.com/js/fancybox/jquery.fancybox-1.3.2.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/fancybox/jquery.fancybox-1.3.2.js	(from http://www.dispertapa-kotabandung.com/)
14:21:48	1157/1157	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:33:02%20GMT	http://www.dispertapa-kotabandung.com/js/fancybox/jquery.mousewheel-3.0.2.pack.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/fancybox/jquery.mousewheel-3.0.2.pack.js	(from http://www.dispertapa-kotabandung.com/)
14:21:49	1633/1633	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:32:14%20GMT	http://www.dispertapa-kotabandung.com/js/easySlider1.5.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/easySlider1.5.js	(from http://www.dispertapa-kotabandung.com/)
14:21:49	339/339	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:21:49%20GMT	http://www.dispertapa-kotabandung.com/js/jquery.jcarousel.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/jquery.jcarousel.js	(from http://www.dispertapa-kotabandung.com/)
14:21:51	8611/8611	---M--	200	added ('OK')	application/javascript	date:Sun,%2018%20Jun%202017%2018:15:43%20GMT	http://www.dispertapa-kotabandung.com/js/functions.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/functions.js	(from http://www.dispertapa-kotabandung.com/)
14:21:52	7543/7543	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery.cycle.lite.js?a7e48c13d41697ce948b9c120fc51837	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery.cycle.lite2ec3.js	(from http://www.dispertapa-kotabandung.com/)
14:21:55	14629/14629	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:32:17%20GMT	http://www.dispertapa-kotabandung.com/js/jcarousellite_1.0.1c4.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/jcarousellite_1.0.1c4.js	(from http://www.dispertapa-kotabandung.com/)
14:21:55	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:21:55%20GMT	http://www.dispertapa-kotabandung.com/index.html	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index-2.html	(from http://www.dispertapa-kotabandung.com/)
14:21:58	51752/51752	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:21:55%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Home&modul=Home&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index49c9.html	(from http://www.dispertapa-kotabandung.com/)
14:22:01	46249/46249	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:21:58%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Sejarah&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index7026.html	(from http://www.dispertapa-kotabandung.com/)
14:22:04	46318/46318	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:01%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Visi%20Misi&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexb8e7.html	(from http://www.dispertapa-kotabandung.com/)
14:22:05	46275/46275	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:04%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Struktur%20Organisasi&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index76bb.html	(from http://www.dispertapa-kotabandung.com/)
14:22:07	163855/163855	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:32:25%20GMT	http://www.dispertapa-kotabandung.com/js/jquery-1.4.2.js	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/js/jquery-1.4.2.js	(from http://www.dispertapa-kotabandung.com/)
14:22:07	46644/46644	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:05%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Tupoksi&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index79cd.html	(from http://www.dispertapa-kotabandung.com/)
14:22:09	16282/16282	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:07%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index06d4.html	(from http://www.dispertapa-kotabandung.com/)
14:22:10	45782/45782	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:07%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Artikel&modul=Artikel&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexdeb2.html	(from http://www.dispertapa-kotabandung.com/)
14:22:12	21638/21638	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:10%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Gallery&modul=Gallery&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexd7b3.html	(from http://www.dispertapa-kotabandung.com/)
14:22:13	46588/46588	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:10%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Program%20Kerja&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index1b20.html	(from http://www.dispertapa-kotabandung.com/)
14:22:13	208692/208692	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:47:02%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min.js?2294364a94edcf558bccb2bd3f3cf7a9	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-ui-1.8.13.custom.min368f.js	(from http://www.dispertapa-kotabandung.com/)
14:22:15	47334/47334	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:13%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Pelayanan&modul=Pelayanan&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index7330.html	(from http://www.dispertapa-kotabandung.com/)
14:22:16	16367/16367	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:13%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Prestasi&modul=Prestasi&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index5e63.html	(from http://www.dispertapa-kotabandung.com/)
14:22:17	236202/236202	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jul%202015%2015:46:56%20GMT	http://www.dispertapa-kotabandung.com/includes/jquery-1.6.2.js?b2167f0a053a869439492bc66f0d1c4d	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/includes/jquery-1.6.28b2f.js	(from http://www.dispertapa-kotabandung.com/)
14:22:18	48666/48666	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:15%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index08eb.html	(from http://www.dispertapa-kotabandung.com/)
14:22:18	46135/46135	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:15%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Content&modul=Kontak%20Kami&lang=ind	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexaec9.html	(from http://www.dispertapa-kotabandung.com/)
14:22:19	344/344	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202018%2007:22:19%20GMT	http://www.dispertapa-kotabandung.com/images_content/scarlett.php	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/scarlett.20.delayed	(from http://www.dispertapa-kotabandung.com/)
14:22:19	8334/8334	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:19%20GMT	http://www.dispertapa-kotabandung.com/images_content/azx.php	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/azx.html	(from http://www.dispertapa-kotabandung.com/)
14:22:20	6150/6150	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:51:05%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_andung%20Agrimarket.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_andung%20Agrimarket.jpg	(from http://www.dispertapa-kotabandung.com/)
14:22:22	16578/16578	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202015%2015:52:21%20GMT	http://www.dispertapa-kotabandung.com/images/selamat.png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/selamat.png	(from http://www.dispertapa-kotabandung.com/)
14:22:28	97124/97124	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:22:22%20GMT	http://www.dispertapa-kotabandung.com/images_content/	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/index.html	(from http://www.dispertapa-kotabandung.com/)
14:22:29	33299/33299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:49:31%20GMT	http://www.dispertapa-kotabandung.com/images_content/andung%20Agrimarket.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/andung%20Agrimarket.jpg	(from http://www.dispertapa-kotabandung.com/)
14:22:29	8340/8340	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:51:08%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_GD%20kampung%20berkebun.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_GD%20kampung%20berkebun.jpg	(from http://www.dispertapa-kotabandung.com/)
14:22:30	5635/5635	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202017%2015:26:43%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_New%20Picture%20(37).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_New%20Picture%20(37).png	(from http://www.dispertapa-kotabandung.com/)
14:22:43	84147/84147	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:49:49%20GMT	http://www.dispertapa-kotabandung.com/images_content/GD%20kampung%20berkebun.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/GD%20kampung%20berkebun.jpg	(from http://www.dispertapa-kotabandung.com/)
14:22:45	10258/10258	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:51:06%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_aunching%20Outlet%20Bunga%20Potong%20Berpendingin%20Solar%20Cell.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_aunching%20Outlet%20Bunga%20Potong%20Berpendingin%20Solar%20Cell.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:01	101626/101626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:49:38%20GMT	http://www.dispertapa-kotabandung.com/images_content/aunching%20Outlet%20Bunga%20Potong%20Berpendingin%20Solar%20Cell.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/aunching%20Outlet%20Bunga%20Potong%20Berpendingin%20Solar%20Cell.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:04	9153/9153	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202017%2015:27:04%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_New%20Picture%20(36).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_New%20Picture%20(36).png	(from http://www.dispertapa-kotabandung.com/)
14:23:19	306295/306295	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202017%2015:26:43%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(37).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(37).png	(from http://www.dispertapa-kotabandung.com/)
14:23:20	5375/5375	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:51:07%20GMT	http://www.dispertapa-kotabandung.com/images_content/thumb_elatihan%20kelompok%20sasaran%20bandung%20berkebun%202.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/thumb_elatihan%20kelompok%20sasaran%20bandung%20berkebun%202.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:29	54699/54699	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202015%2015:49:42%20GMT	http://www.dispertapa-kotabandung.com/images_content/elatihan%20kelompok%20sasaran%20bandung%20berkebun%202.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/elatihan%20kelompok%20sasaran%20bandung%20berkebun%202.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:33	4472/4472	---M--	200	added ('OK')	image/gif	date:Sun,%2012%20Jul%202015%2015:29:51%20GMT	http://www.dispertapa-kotabandung.com/css/images/home-box-image1.gif	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/css/images/home-box-image1.gif	(from http://www.dispertapa-kotabandung.com/)
14:23:36	46578/46578	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:33%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Artikel&modul=Artikel&lang=ind&id=130	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexa796.html	(from http://www.dispertapa-kotabandung.com/)
14:23:38	48032/48032	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:36%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Artikel&modul=Artikel&lang=ind&id=131	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index9b5b.html	(from http://www.dispertapa-kotabandung.com/)
14:23:41	48041/48041	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:38%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Artikel&modul=Artikel&lang=ind&id=132	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index81f3.html	(from http://www.dispertapa-kotabandung.com/)
14:23:41	227809/227809	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202017%2015:27:04%20GMT	http://www.dispertapa-kotabandung.com/images_content/New%20Picture%20(36).png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/New%20Picture%20(36).png	(from http://www.dispertapa-kotabandung.com/)
14:23:42	3876/3876	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2004:08:08%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_180102112127-puluhan-pasar-tradisional-dan-retail-di-kota-bandung-miliki-mini-labolatorium.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_180102112127-puluhan-pasar-tradisional-dan-retail-di-kota-bandung-miliki-mini-labolatorium.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:44	47026/47026	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:42%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=91	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index0bee.html	(from http://www.dispertapa-kotabandung.com/)
14:23:44	6051/6051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2005:34:24%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_kartu%20tani.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_kartu%20tani.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:48	47477/47477	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:44%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=92	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexfdfb.html	(from http://www.dispertapa-kotabandung.com/)
14:23:48	48666/48666	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:44%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Video&modul=Video&lang=	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexde54.html	(from http://www.dispertapa-kotabandung.com/)
14:23:50	4563/4563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202018%2003:58:33%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_70c1ca3d-a131-4252-a44b-8eb2eaff9e9a_169.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_70c1ca3d-a131-4252-a44b-8eb2eaff9e9a_169.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:50	47462/47462	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:49%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=90	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index5f30.html	(from http://www.dispertapa-kotabandung.com/)
14:23:52	6866/6866	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202017%2007:54:04%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_ELLY%20WASLIYAH.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_ELLY%20WASLIYAH.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:52	47598/47598	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:50%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=89	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index8f06.html	(from http://www.dispertapa-kotabandung.com/)
14:23:55	3691/3691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Dec%202017%2009:02:39%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_171206141421-miliki-mobil-mini-lab-kini-dispangtan-kota-bandung-bisa-tes-halal-di-pasar.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_171206141421-miliki-mobil-mini-lab-kini-dispangtan-kota-bandung-bisa-tes-halal-di-pasar.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:55	46361/46361	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:52%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=85	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index55ca.html	(from http://www.dispertapa-kotabandung.com/)
14:23:57	4256/4256	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Dec%202017%2009:04:58%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_171206143051-jual-beras-di-atas-het-izin-pedagang-akan-dicabut.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_171206143051-jual-beras-di-atas-het-izin-pedagang-akan-dicabut.jpg	(from http://www.dispertapa-kotabandung.com/)
14:23:57	48845/48845	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:55%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=86	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index28ca.html	(from http://www.dispertapa-kotabandung.com/)
14:23:59	47073/47073	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:57%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=87	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index975f.html	(from http://www.dispertapa-kotabandung.com/)
14:23:59	5714/5714	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Dec%202017%2009:16:35%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_ELLY%20WASLIAH.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_ELLY%20WASLIAH.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:01	6450/6450	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Dec%202017%2009:22:09%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_070713_RHN-BISNIS-01-HARGA-DAGING-SAPI.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_070713_RHN-BISNIS-01-HARGA-DAGING-SAPI.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:01	46840/46840	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:23:59%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=88	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index0311.html	(from http://www.dispertapa-kotabandung.com/)
14:24:02	4890/4890	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202017%2009:15:37%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_dharma-wanita_20171123_182224.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_dharma-wanita_20171123_182224.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:02	46570/46570	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:24:01%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=83	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index7800.html	(from http://www.dispertapa-kotabandung.com/)
14:24:04	5347/5347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202017%2009:22:36%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_berita-stok-beras-over-daya-beli-lesu-39648_a.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_berita-stok-beras-over-daya-beli-lesu-39648_a.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:04	633864/633864	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202015%2015:50:37%20GMT	http://www.dispertapa-kotabandung.com/images_content/lide1.png	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images_content/lide1.png	(from http://www.dispertapa-kotabandung.com/)
14:24:04	46788/46788	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:24:02%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=84	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexca0e.html	(from http://www.dispertapa-kotabandung.com/)
14:24:05	4169/4169	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202017%2009:06:03%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_171116175938-warga-bandung-yang-kena-bencana-bisa-minta-bantuan-beras.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_171116175938-warga-bandung-yang-kena-bencana-bisa-minta-bantuan-beras.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:06	47492/47492	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:24:04%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=82	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index5dff.html	(from http://www.dispertapa-kotabandung.com/)
14:24:08	5746/5746	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2010:27:28%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_WIRAUSAHA.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_WIRAUSAHA.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:08	47622/47622	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:24:06%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=77	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/index394b.html	(from http://www.dispertapa-kotabandung.com/)
14:24:09	6386/6386	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2010:28:53%20GMT	http://www.dispertapa-kotabandung.com/images/berita/thumb_171031202142-surat-rekomendasi-dari-dispangtan-permudah-pemasaran-produk-ukm.jpg	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/images/berita/thumb_171031202142-surat-rekomendasi-dari-dispangtan-permudah-pemasaran-produk-ukm.jpg	(from http://www.dispertapa-kotabandung.com/)
14:24:10	47808/47808	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202018%2007:24:09%20GMT	http://www.dispertapa-kotabandung.com/index.php?page=Berita&modul=Berita&lang=&id=78	C:/My%20Web%20Sites/kp/www.dispertapa-kotabandung.com/indexb6eb.html	(from http://www.dispertapa-kotabandung.com/)
